fips,Ridge_Preds,ENet_Preds,RF_Preds,XGB_Preds,Preds_Combined,Poor_Ridge_RPR20,Poor_ENet_RPR20,Poor_RF_RPR20,Poor_XGB_RPR20,Poor_Combined_RPR20,Poor_Ensemble_RPR20,Poor_Ridge_RPR15,Poor_ENet_RPR15,Poor_RF_RPR15,Poor_XGB_RPR15,Poor_Combined_RPR15,Poor_Ridge_RPR10,Poor_ENet_RPR10,Poor_RF_RPR10,Poor_XGB_RPR10,Poor_Combined_RPR10,Poor_Ridge_RPR05,Poor_ENet_RPR05,Poor_RF_RPR05,Poor_XGB_RPR05,Poor_Combined_RPR05,Poor_Ensemble_RPR15,Poor_Ensemble_RPR10,Poor_Ensemble_RPR05,mFIPS,district,locality,ed,population,objectid
11202211,5.933778287,5.976632271,6.042196024,6.037894976,5.997625389,0.952380952,0.952380952,0.904761905,0.833333333,0.928571429,0.910714286,0.833333333,0.761904762,0.80952381,0.69047619,0.833333333,0.523809524,0.476190476,0.547619048,0.571428571,0.547619048,0.357142857,0.30952381,0.166666667,0.261904762,0.238095238,0.773809524,0.529761905,0.273809524,1202211,1,12,2211,165,677
11202212,7.109622156,6.955578219,7.133079341,7.013481645,7.05294034,0.032085561,0.058823529,0,0.096256684,0.021390374,0.046791444,0,0.021390374,0,0.021390374,0.005347594,0,0,0,0.021390374,0,0,0,0,0.005347594,0,0.010695187,0.005347594,0.001336898,1202212,1,12,2212,804,672
11202253,6.569214029,6.573348469,6.186241405,6.046885323,6.343922307,0.37962963,0.37962963,0.87962963,0.861111111,0.703703704,0.625,0.166666667,0.148148148,0.703703704,0.75,0.444444444,0.074074074,0.074074074,0.333333333,0.509259259,0.12962963,0.018518519,0.009259259,0,0.194444444,0.046296296,0.44212963,0.247685185,0.055555556,1202253,1,12,2253,484,692
11202255,6.441136041,6.402295229,6.522365681,6.425561622,6.447839643,0.565217391,0.623188406,0.507246377,0.637681159,0.594202899,0.583333333,0.333333333,0.347826087,0.173913043,0.376811594,0.362318841,0.144927536,0.144927536,0.028985507,0.260869565,0.130434783,0.028985507,0.028985507,0,0.057971014,0.028985507,0.307971014,0.144927536,0.028985507,1202255,1,12,2255,275,684
11202258,6.792993123,6.808508596,6.664882341,6.589169297,6.713888339,0.206896552,0.137931034,0.224137931,0.413793103,0.24137931,0.245689655,0.086206897,0.068965517,0.034482759,0.24137931,0.068965517,0,0,0.034482759,0.068965517,0.017241379,0,0,0,0,0,0.107758621,0.025862069,0,1202258,1,12,2258,269,671
11202705,6.135521155,6.252353347,6.46709239,6.319585154,6.293638011,0.833333333,0.765151515,0.575757576,0.621212121,0.71969697,0.698863636,0.696969697,0.568181818,0.295454545,0.492424242,0.515151515,0.378787879,0.25,0.060606061,0.287878788,0.21969697,0.121212121,0.083333333,0,0.136363636,0.060606061,0.513257576,0.244318182,0.085227273,1202705,1,12,2705,527,682
11202706,6.326187337,6.276845337,6.369578274,6.17496887,6.286894955,0.666666667,0.717948718,0.743589744,0.837606838,0.743589744,0.741452991,0.478632479,0.538461538,0.418803419,0.615384615,0.564102564,0.256410256,0.307692308,0.042735043,0.367521368,0.239316239,0.068376068,0.076923077,0,0.145299145,0.025641026,0.512820513,0.243589744,0.072649573,1202706,1,12,2706,591,648
11202754,6.1350176,6.216636593,5.958788086,6.192449565,6.125722961,0.818181818,0.777777778,0.898989899,0.777777778,0.858585859,0.818181818,0.666666667,0.575757576,0.808080808,0.656565657,0.707070707,0.404040404,0.323232323,0.636363636,0.383838384,0.404040404,0.121212121,0.101010101,0.303030303,0.161616162,0.131313131,0.676767677,0.436868687,0.171717172,1202754,1,12,2754,479,652
11203201,5.850735307,5.937067275,6.255646104,5.747353946,5.947700658,0.975609756,0.969512195,0.932926829,0.993902439,0.981707317,0.967987805,0.920731707,0.884146341,0.573170732,0.969512195,0.914634146,0.719512195,0.609756098,0.140243902,0.847560976,0.652439024,0.317073171,0.225609756,0,0.481707317,0.170731707,0.836890244,0.579268293,0.256097561,1203201,1,12,3201,708,654
11203204,6.410592557,6.316866139,6.487312444,6.32277388,6.384386255,0.565217391,0.686956522,0.530434783,0.739130435,0.67826087,0.630434783,0.373913043,0.47826087,0.182608696,0.52173913,0.434782609,0.2,0.27826087,0.008695652,0.243478261,0.173913043,0.043478261,0.043478261,0,0.07826087,0.026086957,0.389130435,0.182608696,0.041304348,1203204,1,12,3204,556,680
11203206,6.352518341,6.490999817,6.347617842,6.14372521,6.333715302,0.668571429,0.525714286,0.771428571,0.754285714,0.708571429,0.68,0.48,0.28,0.525714286,0.662857143,0.508571429,0.211428571,0.131428571,0.091428571,0.491428571,0.211428571,0.057142857,0.028571429,0,0.222857143,0.028571429,0.487142857,0.231428571,0.077142857,1203206,1,12,3206,819,694
11203209,6.006939321,6.141920463,6.261920609,5.664491742,6.018818034,1,0.981481481,1,1,1,0.99537037,0.962962963,0.814814815,0.518518519,1,0.962962963,0.555555556,0.277777778,0.055555556,0.944444444,0.555555556,0.074074074,0,0,0.611111111,0,0.824074074,0.458333333,0.171296296,1203209,1,12,3209,334,676
11203706,5.594181687,5.838271359,5.637265612,5.412112486,5.620457786,0.975,0.95,0.9875,1,0.9875,0.978125,0.9625,0.9,0.9625,1,0.975,0.875,0.7125,0.925,0.925,0.9375,0.6,0.4,0.6875,0.775,0.65,0.95625,0.859375,0.615625,1203706,1,12,3706,393,687
11204201,6.49520181,6.495154802,6.587876304,6.40641276,6.496161419,0.523809524,0.523809524,0.428571429,0.571428571,0.523809524,0.511904762,0.285714286,0.285714286,0.095238095,0.428571429,0.285714286,0.047619048,0,0,0.333333333,0.047619048,0,0,0,0.047619048,0,0.273809524,0.095238095,0.011904762,1204201,1,12,4201,58,698
11204204,6.605046967,6.586150524,6.488958553,6.305310631,6.496366669,0.323529412,0.352941176,0.492647059,0.705882353,0.470588235,0.46875,0.176470588,0.191176471,0.264705882,0.463235294,0.235294118,0.088235294,0.088235294,0.007352941,0.235294118,0.088235294,0.007352941,0.014705882,0,0.044117647,0.007352941,0.273897059,0.104779412,0.016544118,1204204,1,12,4204,637,649
11204206,6.144053059,6.358938123,6.223248732,6.237036407,6.24081908,0.803571429,0.678571429,0.785714286,0.767857143,0.767857143,0.758928571,0.714285714,0.392857143,0.642857143,0.571428571,0.589285714,0.375,0.178571429,0.285714286,0.392857143,0.303571429,0.125,0.053571429,0,0.142857143,0.071428571,0.580357143,0.308035714,0.080357143,1204206,1,12,4206,269,693
11204209,6.439175489,6.470063613,6.44466047,6.411294798,6.441298593,0.569620253,0.462025316,0.664556962,0.620253165,0.626582278,0.579113924,0.215189873,0.196202532,0.113924051,0.398734177,0.151898734,0.050632911,0.037974684,0,0.056962025,0.006329114,0,0,0,0,0,0.231012658,0.036392405,0,1204209,1,12,4209,859,674
11205201,6.276185652,6.339808482,6.305910295,6.363196721,6.321275288,0.69047619,0.611111111,0.706349206,0.587301587,0.642857143,0.648809524,0.484126984,0.396825397,0.46031746,0.436507937,0.46031746,0.253968254,0.238095238,0.253968254,0.261904762,0.214285714,0.103174603,0.079365079,0.023809524,0.126984127,0.079365079,0.444444444,0.251984127,0.083333333,1205201,1,12,5201,510,699
11205209,6.666363669,6.489901649,6.105425437,5.944521003,6.301552939,0.164383562,0.479452055,1,0.95890411,0.904109589,0.650684932,0.04109589,0.164383562,1,0.95890411,0.424657534,0.01369863,0.04109589,0.315068493,0.808219178,0.04109589,0,0,0,0.095890411,0,0.54109589,0.294520548,0.023972603,1205209,1,12,5209,462,675
20200101,6.593815817,6.632690574,6.72915943,6.682701872,6.659591923,0.343283582,0.28358209,0.253731343,0.343283582,0.313432836,0.305970149,0.23880597,0.23880597,0.104477612,0.223880597,0.194029851,0.104477612,0.059701493,0,0.074626866,0.014925373,0,0,0,0,0,0.201492537,0.059701493,0,2100101,2,2,101,277,613
20200102,7.184560462,7.158261331,6.934665498,7.028857316,7.076586152,0.026785714,0.026785714,0.008928571,0.089285714,0.044642857,0.037946429,0,0,0,0.044642857,0,0,0,0,0,0,0,0,0,0,0,0.011160714,0,0,2100102,2,2,102,397,610
20200103,7.323528906,7.310465694,7.276810451,7.196020001,7.276706263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100103,2,2,103,257,619
20200104,6.643216706,6.839747151,6.864529094,6.83272151,6.795053616,0.297979798,0.151515152,0.060606061,0.161616162,0.166666667,0.167929293,0.166666667,0.050505051,0,0.045454545,0.045454545,0.035353535,0.005050505,0,0.005050505,0.005050505,0.005050505,0,0,0,0,0.065656566,0.011363636,0.001262626,2100104,2,2,104,706,621
20200151,6.856696412,6.91546367,6.94460074,7.020011422,6.934193061,0.158273381,0.129496403,0,0.064748201,0.064748201,0.088129496,0.043165468,0.035971223,0,0.014388489,0.014388489,0.014388489,0,0,0,0,0,0,0,0,0,0.023381295,0.003597122,0,2100151,2,2,151,557,622
20200152,7.075583436,7.042740817,6.9287633,6.98847221,7.008889941,0.078651685,0.078651685,0.078651685,0.112359551,0.04494382,0.087078652,0.02247191,0.02247191,0,0.02247191,0.011235955,0,0,0,0,0,0,0,0,0,0,0.016853933,0,0,2100152,2,2,152,350,611
20200601,6.958407824,6.965847973,7.115021468,6.977579756,7.004214255,0.14,0.14,0,0.16,0.06,0.11,0.1,0.06,0,0.08,0.02,0,0,0,0.02,0,0,0,0,0,0,0.06,0.005,0,2100601,2,2,601,183,629
20200602,7.0422697,7.101994655,6.916878046,6.943162547,7.001076237,0.083969466,0.038167939,0.022900763,0.122137405,0.06870229,0.066793893,0.022900763,0.022900763,0,0.06870229,0.022900763,0.015267176,0,0,0.015267176,0,0,0,0,0,0,0.028625954,0.007633588,0,2100602,2,2,602,518,623
20200651,6.935064007,7.013523921,6.96085314,6.937014876,6.961613986,0.108108108,0.09009009,0.018018018,0.153153153,0.081081081,0.092342342,0.09009009,0.045045045,0,0.081081081,0.036036036,0.027027027,0,0,0.009009009,0,0,0,0,0,0,0.054054054,0.009009009,0,2100651,2,2,651,411,616
20200652,6.34956973,6.571994178,6.769005481,6.645056562,6.583906488,0.652173913,0.391304348,0.105590062,0.440993789,0.428571429,0.397515528,0.409937888,0.142857143,0.01863354,0.279503106,0.186335404,0.136645963,0.043478261,0,0.080745342,0.037267081,0.043478261,0.00621118,0,0.00621118,0.00621118,0.212732919,0.065217391,0.013975155,2100652,2,2,652,609,640
20200653,6.897533771,6.906537453,6.677821457,6.713703114,6.798898949,0.120879121,0.120879121,0.263736264,0.285714286,0.153846154,0.197802198,0.032967033,0.032967033,0.131868132,0.10989011,0.054945055,0.010989011,0.010989011,0,0.043956044,0.010989011,0,0,0,0,0,0.076923077,0.016483516,0,2100653,2,2,653,410,618
20201101,6.771856338,6.806236961,6.673239814,6.689084302,6.735104354,0.220183486,0.165137615,0.348623853,0.339449541,0.247706422,0.268348624,0.128440367,0.100917431,0.036697248,0.165137615,0.110091743,0.036697248,0.027522936,0,0.064220183,0.018348624,0.009174312,0.009174312,0,0.009174312,0,0.107798165,0.032110092,0.006880734,2101101,2,2,1101,482,614
20201103,6.849347391,6.850810467,7.003983855,6.870059421,6.893550284,0.130434783,0.130434783,0.014492754,0.188405797,0.101449275,0.115942029,0.057971014,0.057971014,0,0.072463768,0.028985507,0.014492754,0.014492754,0,0.014492754,0.014492754,0,0,0,0,0,0.047101449,0.010869565,0,2101103,2,2,1103,280,620
20201104,7.061771713,6.971299476,7.122516578,6.997400292,7.038247015,0.050847458,0.084745763,0,0.050847458,0.033898305,0.046610169,0.033898305,0.033898305,0,0,0.016949153,0,0.016949153,0,0,0,0,0,0,0,0,0.016949153,0.004237288,0,2101104,2,2,1104,238,628
20201256,6.728318813,6.736488961,6.794444553,6.853336808,6.778147283,0.223021583,0.208633094,0.057553957,0.194244604,0.172661871,0.170863309,0.100719424,0.09352518,0,0.079136691,0.057553957,0.050359712,0.043165468,0,0.014388489,0.021582734,0.014388489,0,0,0,0,0.068345324,0.026978417,0.003597122,2101256,2,2,1256,521,617
20201601,7.034848047,6.960634025,7.132135605,7.00271173,7.032582352,0.089285714,0.107142857,0.017857143,0.125,0.089285714,0.084821429,0.053571429,0.053571429,0,0.071428571,0.017857143,0.017857143,0.017857143,0,0.017857143,0,0,0,0,0,0,0.044642857,0.013392857,0,2101601,2,2,1601,212,612
20201602,6.594425128,6.650154628,6.330585051,6.307247099,6.470602977,0.373493976,0.289156627,0.626506024,0.722891566,0.542168675,0.503012048,0.204819277,0.180722892,0.457831325,0.469879518,0.289156627,0.084337349,0.036144578,0.277108434,0.240963855,0.13253012,0.012048193,0.012048193,0.108433735,0.060240964,0.012048193,0.328313253,0.159638554,0.048192771,2101602,2,2,1602,363,615
20201652,7.011450108,7.052819125,6.9316311,6.764095966,6.939999075,0.078431373,0.029411765,0.009803922,0.254901961,0.058823529,0.093137255,0.009803922,0,0,0.137254902,0,0,0,0,0.019607843,0,0,0,0,0,0,0.036764706,0.004901961,0,2101652,2,2,1652,414,626
20201653,6.876450778,6.853009921,7.015511219,6.95677562,6.925436884,0.111111111,0.111111111,0.017094017,0.145299145,0.068376068,0.096153846,0.034188034,0.034188034,0,0.051282051,0.017094017,0.017094017,0.017094017,0,0,0,0,0,0,0,0,0.02991453,0.008547009,0,2101653,2,2,1653,500,632
20202103,6.923915639,6.929369905,6.989180579,6.846039884,6.922126502,0.116959064,0.111111111,0.023391813,0.16374269,0.087719298,0.10380117,0.035087719,0.029239766,0,0.076023392,0.023391813,0.005847953,0.005847953,0,0.023391813,0.005847953,0,0,0,0,0,0.035087719,0.00877193,0,2102103,2,2,2103,693,630
20202104,6.969722069,6.886158043,7.084522977,6.974004078,6.978601792,0.1125,0.125,0.025,0.1,0.1125,0.090625,0.0625,0.0875,0,0.05,0.0375,0.0125,0.025,0,0.025,0,0,0,0,0,0,0.05,0.015625,0,2102104,2,2,2104,340,633
20202602,6.908347601,6.892448722,7.035552786,6.952686009,6.947258779,0.108108108,0.108108108,0,0.135135135,0.036036036,0.087837838,0.018018018,0.018018018,0,0.027027027,0,0,0,0,0,0,0,0,0,0,0,0.015765766,0,0,2102602,2,2,2602,408,638
20202652,6.678880937,6.744504804,6.56453998,6.420500733,6.602106614,0.294573643,0.19379845,0.410852713,0.604651163,0.356589147,0.375968992,0.11627907,0.054263566,0.015503876,0.310077519,0.069767442,0,0,0,0.108527132,0,0,0,0,0.007751938,0,0.124031008,0.027131783,0.001937984,2102652,2,2,2652,521,627
20203103,6.811879098,6.856568373,6.871042886,6.811772201,6.83781564,0.189473684,0.178947368,0.021052632,0.2,0.2,0.147368421,0.147368421,0.105263158,0,0.157894737,0.084210526,0.063157895,0.063157895,0,0.042105263,0.021052632,0,0,0,0,0,0.102631579,0.042105263,0,2103103,2,2,3103,408,631
20203104,6.938813378,6.956622395,6.996210366,6.970659182,6.96557633,0.106796117,0.087378641,0,0.097087379,0.048543689,0.072815534,0.038834951,0.038834951,0,0.019417476,0,0,0,0,0,0,0,0,0,0,0,0.024271845,0,0,2103104,2,2,3104,405,634
20203652,6.900137667,6.937502179,6.901436264,6.87565223,6.903682085,0.114503817,0.083969466,0.045801527,0.221374046,0.122137405,0.116412214,0.06870229,0.045801527,0,0.061068702,0.038167939,0.015267176,0.015267176,0,0.015267176,0.007633588,0,0,0,0,0,0.04389313,0.011450382,0,2103652,2,2,3652,595,624
20204652,6.787185085,6.845471557,6.865578435,6.77944253,6.819419401,0.126436782,0.103448276,0.045977011,0.172413793,0.103448276,0.112068966,0.057471264,0.045977011,0,0.103448276,0.057471264,0.022988506,0.022988506,0,0.034482759,0.022988506,0,0,0,0.011494253,0,0.051724138,0.020114943,0.002873563,2104652,2,2,4652,421,637
20205652,7.044606909,7.005684918,6.804620757,6.812033812,6.916736599,0.076190476,0.076190476,0.20952381,0.171428571,0.114285714,0.133333333,0.00952381,0.00952381,0,0.085714286,0.019047619,0,0,0,0.019047619,0,0,0,0,0,0,0.026190476,0.004761905,0,2105652,2,2,5652,453,636
20206652,6.685879092,6.850218837,6.388345274,6.465952174,6.597598844,0.232876712,0.095890411,0.671232877,0.520547945,0.410958904,0.380136986,0.082191781,0.054794521,0.479452055,0.397260274,0.191780822,0.04109589,0.01369863,0.191780822,0.191780822,0.04109589,0,0,0.01369863,0.04109589,0.01369863,0.253424658,0.109589041,0.01369863,2106652,2,2,6652,291,639
20207652,6.731799016,6.74049399,6.891911704,6.876555668,6.810190094,0.268518519,0.231481481,0.046296296,0.166666667,0.148148148,0.178240741,0.12037037,0.111111111,0,0.064814815,0.064814815,0.046296296,0.037037037,0,0,0.009259259,0.009259259,0.009259259,0,0,0,0.074074074,0.020833333,0.00462963,2107652,2,2,7652,475,625
20208652,6.984913622,7.002637694,7.046643529,6.96035998,6.998638706,0.043103448,0.034482759,0.017241379,0.137931034,0.034482759,0.058189655,0.017241379,0.017241379,0,0.060344828,0.017241379,0.00862069,0.00862069,0,0,0,0,0,0,0,0,0.023706897,0.004310345,0,2108652,2,2,8652,519,635
21200201,6.526831359,6.692174212,6.824815957,6.922281939,6.741525867,0.404958678,0.165289256,0.099173554,0.107438017,0.148760331,0.194214876,0.148760331,0.082644628,0.033057851,0.082644628,0.082644628,0.082644628,0.066115702,0,0.041322314,0.066115702,0.066115702,0.016528926,0,0.008264463,0,0.08677686,0.047520661,0.022727273,2200201,2,12,201,444,587
21200202,6.575889682,6.5149202,6.910103088,6.782931499,6.695961117,0.394285714,0.428571429,0,0.194285714,0.245714286,0.254285714,0.222857143,0.285714286,0,0.022857143,0.062857143,0.062857143,0.08,0,0,0,0,0.005714286,0,0,0,0.132857143,0.035714286,0.001428571,2200202,2,12,202,665,573
21200203,6.185025121,6.28436995,6.173691509,6.127704861,6.19269786,0.798165138,0.752293578,0.935779817,0.889908257,0.880733945,0.844036697,0.669724771,0.559633028,0.788990826,0.752293578,0.743119266,0.348623853,0.266055046,0.229357798,0.47706422,0.311926606,0.128440367,0.036697248,0,0.055045872,0.018348624,0.69266055,0.330275229,0.055045872,2200203,2,12,203,503,557
21200204,6.479019997,6.551799992,6.481721432,6.534796813,6.511834559,0.504273504,0.444444444,0.572649573,0.461538462,0.504273504,0.495726496,0.307692308,0.222222222,0.179487179,0.299145299,0.256410256,0.128205128,0.085470085,0,0.102564103,0.05982906,0.017094017,0.008547009,0,0,0,0.252136752,0.079059829,0.006410256,2200204,2,12,204,534,569
21200205,6.396533113,6.430140083,6.4562319,6.559166066,6.46051779,0.578125,0.526041667,0.598958333,0.34375,0.489583333,0.51171875,0.307291667,0.265625,0.177083333,0.1875,0.203125,0.145833333,0.125,0.015625,0.067708333,0.088541667,0.020833333,0.010416667,0,0,0,0.234375,0.088541667,0.0078125,2200205,2,12,205,856,563
21200206,6.677053972,6.577137272,6.633380467,6.558475289,6.61151175,0.333333333,0.416666667,0.194444444,0.458333333,0.375,0.350694444,0.152777778,0.194444444,0,0.111111111,0.069444444,0.013888889,0.041666667,0,0,0,0,0,0,0,0,0.114583333,0.013888889,0,2200206,2,12,206,348,547
21200207,6.596496824,6.611978694,6.661005617,6.754731912,6.656053262,0.358974359,0.346153846,0.166666667,0.179487179,0.217948718,0.262820513,0.141025641,0.141025641,0,0.038461538,0.076923077,0.064102564,0.051282051,0,0.012820513,0,0,0,0,0,0,0.080128205,0.032051282,0,2200207,2,12,207,326,565
21200208,6.945280716,6.926924636,6.767342069,6.833228679,6.868194025,0.154761905,0.154761905,0.083333333,0.285714286,0.154761905,0.169642857,0.083333333,0.083333333,0,0.095238095,0.047619048,0.011904762,0.011904762,0,0.011904762,0,0,0,0,0,0,0.06547619,0.008928571,0,2200208,2,12,208,322,549
21200209,7.419580716,7.31135271,7.411405339,7.382768059,7.381276706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200209,2,12,209,663,546
21200211,6.728026387,6.616276809,6.609953047,6.409219372,6.590868904,0.174273859,0.323651452,0.091286307,0.697095436,0.34439834,0.321576763,0.066390041,0.124481328,0,0.398340249,0.082987552,0.029045643,0.037344398,0,0.070539419,0.008298755,0,0.004149378,0,0.008298755,0,0.147302905,0.034232365,0.003112033,2200211,2,12,211,1268,570
21200212,6.705857125,6.569249187,6.572736268,6.173089027,6.505232902,0,0,0,1,0,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,2200212,2,12,212,4,608
21200213,6.3209387,6.483539458,6.372870371,6.650526677,6.456968801,0.766423358,0.583941606,0.868613139,0.350364964,0.605839416,0.642335766,0.489051095,0.240875912,0.218978102,0.02919708,0.218978102,0.080291971,0.01459854,0,0,0,0,0,0,0,0,0.244525547,0.023722628,0,2200213,2,12,213,716,562
21200256,6.49225935,6.464408426,6.812345111,6.822011632,6.64775613,0.539568345,0.553956835,0.050359712,0.179856115,0.374100719,0.330935252,0.381294964,0.381294964,0,0.057553957,0.136690647,0.165467626,0.172661871,0,0,0.028776978,0.028776978,0.035971223,0,0,0.007194245,0.205035971,0.084532374,0.01618705,2200256,2,12,256,561,572
21200307,6.758739394,6.695436264,6.653921741,6.70194817,6.702511392,0.178571429,0.267857143,0.142857143,0.267857143,0.223214286,0.214285714,0.080357143,0.107142857,0,0.107142857,0.044642857,0.026785714,0.035714286,0,0,0.017857143,0.008928571,0.008928571,0,0,0,0.073660714,0.015625,0.004464286,2200307,2,12,307,489,548
21200701,6.490041454,6.558949703,6.424888809,6.353603963,6.456870982,0.461538462,0.447552448,0.622377622,0.671328671,0.552447552,0.550699301,0.27972028,0.223776224,0.188811189,0.370629371,0.230769231,0.125874126,0.118881119,0.013986014,0.167832168,0.013986014,0.041958042,0.013986014,0,0.041958042,0,0.265734266,0.106643357,0.024475524,2200701,2,12,701,561,560
21200708,6.649845403,6.700016627,6.679071825,6.639179638,6.667028373,0.301003344,0.264214047,0.25083612,0.341137124,0.287625418,0.289297659,0.173913043,0.143812709,0.043478261,0.127090301,0.140468227,0.076923077,0.056856187,0,0,0.006688963,0.003344482,0.003344482,0,0,0,0.122073579,0.033444816,0.001672241,2200708,2,12,708,1337,599
21200710,6.308451308,6.367401825,6.581688632,6.463355916,6.43022442,0.685950413,0.619834711,0.26446281,0.553719008,0.553719008,0.530991736,0.446280992,0.388429752,0.024793388,0.305785124,0.297520661,0.198347107,0.165289256,0,0.140495868,0.115702479,0.099173554,0.066115702,0,0.008264463,0.008264463,0.291322314,0.126033058,0.04338843,2200710,2,12,710,600,551
21200908,6.824682773,6.794289642,6.780637821,6.87142496,6.817758799,0.201388889,0.229166667,0.131944444,0.097222222,0.159722222,0.164930556,0.090277778,0.097222222,0.013888889,0.020833333,0.055555556,0.013888889,0.013888889,0,0,0,0,0,0,0,0,0.055555556,0.006944444,0,2200908,2,12,908,613,550
21201201,6.90152242,6.85500268,6.866507117,6.925590668,6.887155721,0.188679245,0.20754717,0,0.037735849,0.075471698,0.108490566,0.056603774,0.056603774,0,0,0.018867925,0.018867925,0.018867925,0,0,0,0,0,0,0,0,0.028301887,0.009433962,0,2201201,2,12,1201,217,553
21201204,6.285035947,6.309744883,6.529999553,6.395690509,6.380117723,0.761904762,0.714285714,0.404761905,0.658730159,0.682539683,0.634920635,0.476190476,0.452380952,0.031746032,0.388888889,0.30952381,0.214285714,0.174603175,0,0.134920635,0.126984127,0.079365079,0.071428571,0,0,0,0.337301587,0.130952381,0.037698413,2201204,2,12,1204,572,552
21201205,6.427504129,6.429260123,6.266433288,6.511051979,6.40856238,0.58974359,0.564102564,0.769230769,0.461538462,0.628205128,0.596153846,0.397435897,0.397435897,0.615384615,0.307692308,0.435897436,0.128205128,0.115384615,0.243589744,0.115384615,0.115384615,0.012820513,0.012820513,0,0,0,0.429487179,0.150641026,0.006410256,2201205,2,12,1205,352,564
21201206,6.262928906,6.369830908,6.568942589,6.722282002,6.480996101,0.762711864,0.644067797,0.330508475,0.177966102,0.508474576,0.478813559,0.5,0.423728814,0.059322034,0.033898305,0.279661017,0.296610169,0.177966102,0,0,0.042372881,0.059322034,0.016949153,0,0,0,0.254237288,0.118644068,0.019067797,2201206,2,12,1206,560,578
21201207,6.673005843,6.753624321,6.609588786,6.538764676,6.643745906,0.291338583,0.220472441,0.157480315,0.433070866,0.307086614,0.275590551,0.125984252,0.078740157,0,0.204724409,0.078740157,0.047244094,0.023622047,0,0.062992126,0.007874016,0.007874016,0,0,0,0,0.102362205,0.033464567,0.001968504,2201207,2,12,1207,528,566
21201208,7.216796531,6.995048679,6.788855826,6.828800279,6.957375329,0.016260163,0.089430894,0.113821138,0.260162602,0.056910569,0.119918699,0.008130081,0.016260163,0,0.113821138,0.024390244,0,0.008130081,0,0.048780488,0,0,0,0,0,0,0.034552846,0.014227642,0,2201208,2,12,1208,559,606
21201211,6.946730921,6.915545897,6.723661545,6.870061051,6.863999854,0.022727273,0.045454545,0.136363636,0.090909091,0.022727273,0.073863636,0.022727273,0.022727273,0.022727273,0.022727273,0.022727273,0.022727273,0.022727273,0,0.022727273,0.022727273,0,0,0,0,0,0.022727273,0.017045455,0,2201211,2,12,1211,158,545
21201213,6.853888319,6.865627394,6.780936177,6.799705337,6.825039307,0.031446541,0.031446541,0,0.056603774,0.025157233,0.029874214,0.006289308,0.006289308,0,0.044025157,0,0,0,0,0.006289308,0,0,0,0,0,0,0.014150943,0.001572327,0,2201213,2,12,1213,860,568
21201256,6.392998994,6.369848364,6.584720748,6.402668872,6.437559245,0.610169492,0.677966102,0.305084746,0.576271186,0.610169492,0.542372881,0.389830508,0.440677966,0,0.457627119,0.288135593,0.203389831,0.203389831,0,0.152542373,0.033898305,0.016949153,0.016949153,0,0,0,0.322033898,0.139830508,0.008474576,2201256,2,12,1256,343,559
21201701,6.349489447,6.46599277,6.719037682,6.803111173,6.584407768,0.699115044,0.584070796,0.14159292,0.194690265,0.451327434,0.404867257,0.460176991,0.318584071,0,0.017699115,0.150442478,0.168141593,0.132743363,0,0,0.008849558,0.026548673,0.008849558,0,0,0,0.199115044,0.075221239,0.008849558,2201701,2,12,1701,440,593
21201708,6.220945798,6.326165413,6.513019514,6.514979847,6.393777643,0.704918033,0.672131148,0.475409836,0.524590164,0.672131148,0.594262295,0.606557377,0.540983607,0.081967213,0.31147541,0.442622951,0.409836066,0.262295082,0,0,0.081967213,0.098360656,0,0,0,0,0.385245902,0.168032787,0.024590164,2201708,2,12,1708,286,574
21201710,6.797474917,6.77853399,6.793094637,6.776352317,6.786363965,0.144329897,0.154639175,0.020618557,0.195876289,0.103092784,0.128865979,0.06185567,0.06185567,0,0.020618557,0.020618557,0.010309278,0.010309278,0,0,0,0,0,0,0,0,0.036082474,0.005154639,0,2201710,2,12,1710,474,567
21202201,6.351545438,6.560506992,6.688845976,6.693477706,6.573594028,0.618421053,0.394736842,0.184210526,0.197368421,0.421052632,0.348684211,0.407894737,0.236842105,0,0.078947368,0.157894737,0.223684211,0.052631579,0,0,0.039473684,0.052631579,0.013157895,0,0,0,0.180921053,0.069078947,0.016447368,2202201,2,12,2201,351,589
